order_id,item_id,quantity,list_price,discount,order_status,order_month,store_id,staff_id,customer_city,customer_state,store_name,store_city,store_state,product_name,model_year,brand_name,category_name
711,3,2,619.99,0.05,4,2017021,2,6,Kingston,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Biscayne Tandem 7 - 2017,2017,Sun Bicycles,Cruisers Bicycles
712,1,2,539.99,0.2,4,2017021,3,9,Garland,TX,Rowlett Bikes,Rowlett,TX,Haro SR 1.1 - 2017,2017,Haro,Mountain Bikes
712,2,2,439.99,0.1,4,2017021,3,9,Garland,TX,Rowlett Bikes,Rowlett,TX,Electra Cruiser Lux 1 - 2017,2017,Electra,Cruisers Bicycles
712,3,1,832.99,0.2,4,2017021,3,9,Garland,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Spider 3i - 2017,2017,Sun Bicycles,Mountain Bikes
712,4,1,299.99,0.2,4,2017021,3,9,Garland,TX,Rowlett Bikes,Rowlett,TX,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Cruisers Bicycles
712,5,2,2899.99,0.05,4,2017021,3,9,Garland,TX,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 8 29 - 2016,2016,Trek,Mountain Bikes
713,1,2,209.99,0.2,4,2017021,3,8,Forney,TX,Rowlett Bikes,Rowlett,TX,Haro Shredder 20 Girls - 2017,2017,Haro,Children Bicycles
713,2,2,349.99,0.1,4,2017021,3,8,Forney,TX,Rowlett Bikes,Rowlett,TX,Electra Savannah 3i (20-inch) - Girl's - 2017,2017,Electra,Children Bicycles
713,3,1,749.99,0.07,4,2017021,3,8,Forney,TX,Rowlett Bikes,Rowlett,TX,Surly Ogre Frameset - 2017,2017,Surly,Road Bikes
713,4,2,449.99,0.07,4,2017021,3,8,Forney,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 3 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
714,1,2,209.99,0.2,4,2017021,2,7,Clifton Park,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder 20 - 2017,2017,Haro,Children Bicycles
715,1,2,4999.99,0.1,3,2017021,2,6,Hempstead,NY,Baldwin Bikes,Baldwin,NY,Trek Powerfly 8 FS Plus - 2017,2017,Trek,Electric Bikes
715,2,1,5999.99,0.2,3,2017021,2,6,Hempstead,NY,Baldwin Bikes,Baldwin,NY,Trek Silque SLR 7 Women's - 2017,2017,Trek,Road Bikes
716,1,2,470.99,0.1,4,2017021,2,6,New Rochelle,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Drifter 7 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
716,2,2,209.99,0.07,4,2017021,2,6,New Rochelle,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder 20 Girls - 2017,2017,Haro,Children Bicycles
716,3,1,402.99,0.1,4,2017021,2,6,New Rochelle,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2017,Sun Bicycles,Cruisers Bicycles
716,4,2,2899.99,0.05,4,2017021,2,6,New Rochelle,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 8 29 - 2016,2016,Trek,Mountain Bikes
717,1,2,5499.99,0.05,4,2017021,2,6,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 6 Disc - 2017,2017,Trek,Road Bikes
717,2,1,209.99,0.2,4,2017021,2,6,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder 20 Girls - 2017,2017,Haro,Children Bicycles
718,1,2,209.99,0.07,4,2017021,2,7,Astoria,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder 20 - 2017,2017,Haro,Children Bicycles
718,2,2,4999.99,0.07,4,2017021,2,7,Astoria,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 9.8 29 - 2017,2017,Trek,Mountain Bikes
718,3,2,489.99,0.1,4,2017021,2,7,Astoria,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Cruisers Bicycles
719,1,1,489.99,0.2,4,2017021,2,6,Farmingdale,NY,Baldwin Bikes,Baldwin,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2017,Electra,Children Bicycles
720,1,1,470.99,0.07,4,2017021,2,6,Howard Beach,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Drifter 7 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
720,2,1,469.99,0.1,4,2017021,2,6,Howard Beach,NY,Baldwin Bikes,Baldwin,NY,Surly Ice Cream Truck Frameset - 2016,2016,Surly,Mountain Bikes
721,1,2,869.99,0.07,4,2017021,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Haro SR 1.2 - 2017,2017,Haro,Mountain Bikes
721,2,1,489.99,0.1,4,2017021,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Comfort Bicycles
721,3,2,749.99,0.05,4,2017021,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Brickell Tandem 7 - 2017,2017,Sun Bicycles,Cruisers Bicycles
721,4,1,469.99,0.2,4,2017021,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2017,2017,Surly,Mountain Bikes
722,1,2,269.99,0.07,4,2017021,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
722,2,1,999.99,0.05,4,2017021,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
722,3,2,481.99,0.1,4,2017021,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Streamway - 2017,2017,Sun Bicycles,Comfort Bicycles
723,1,2,549.99,0.07,4,2017021,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
723,2,1,599.99,0.05,4,2017021,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Cruisers Bicycles
723,3,1,449.99,0.07,4,2017021,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Cruz 3 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
724,1,1,299.99,0.05,4,2017021,2,6,Buffalo,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
724,2,1,599.99,0.2,4,2017021,2,6,Buffalo,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2017,Electra,Cruisers Bicycles
724,3,1,489.99,0.05,4,2017021,2,6,Buffalo,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Comfort Bicycles
724,4,1,2699.99,0.2,4,2017021,2,6,Buffalo,NY,Baldwin Bikes,Baldwin,NY,Trek Domane S 6 - 2017,2017,Trek,Road Bikes
725,1,1,209.99,0.1,4,2017021,2,7,Smithtown,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 16 Girls - 2017,2017,Trek,Children Bicycles
725,2,1,349.99,0.05,4,2017021,2,7,Smithtown,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,2017,Trek,Children Bicycles
725,3,2,799.99,0.07,4,2017021,2,7,Smithtown,NY,Baldwin Bikes,Baldwin,NY,Electra Glam Punk 3i Ladies' - 2017,2017,Electra,Cruisers Bicycles
725,4,2,3499.99,0.1,4,2017021,2,7,Smithtown,NY,Baldwin Bikes,Baldwin,NY,Trek Boone 7 - 2017,2017,Trek,Cyclocross Bicycles
726,1,1,489.99,0.2,4,2017021,2,6,Rochester,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Cruisers Bicycles
727,1,1,647.99,0.07,4,2017021,3,9,Copperas Cove,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Biscayne Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
727,2,2,659.99,0.05,4,2017021,3,9,Copperas Cove,TX,Rowlett Bikes,Rowlett,TX,Electra Amsterdam Original 3i Ladies' - 2017,2017,Electra,Cruisers Bicycles
728,1,1,659.99,0.05,4,2017022,1,3,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Amsterdam Original 3i - 2015/2017,2017,Electra,Cruisers Bicycles
728,2,1,5499.99,0.1,4,2017022,1,3,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Domane SLR 6 Disc - 2017,2017,Trek,Road Bikes
728,3,1,349.99,0.1,4,2017022,1,3,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Precaliber 24 (21-Speed) - Girls - 2017,2017,Trek,Children Bicycles
728,4,1,4999.99,0.07,4,2017022,1,3,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Madone 9.2 - 2017,2017,Trek,Road Bikes
729,1,2,339.99,0.1,4,2017022,2,7,Lancaster,NY,Baldwin Bikes,Baldwin,NY,Electra Townie 7D (20-inch) - Boys' - 2017,2017,Electra,Children Bicycles
730,1,2,2599.99,0.05,4,2017022,2,6,Jackson Heights,NY,Baldwin Bikes,Baldwin,NY,Trek Domane S 5 Disc - 2017,2017,Trek,Road Bikes
730,2,1,402.99,0.1,4,2017022,2,6,Jackson Heights,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2017,Sun Bicycles,Cruisers Bicycles
730,3,2,349.99,0.07,4,2017022,2,6,Jackson Heights,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 3i (20-inch) - Boy's - 2017,2017,Electra,Children Bicycles
730,4,1,269.99,0.1,4,2017022,2,6,Jackson Heights,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Cruisers Bicycles
731,1,1,349.99,0.05,4,2017022,3,9,Mcallen,TX,Rowlett Bikes,Rowlett,TX,Trek Precaliber 24 (21-Speed) - Girls - 2017,2017,Trek,Children Bicycles
731,2,1,3499.99,0.2,4,2017022,3,9,Mcallen,TX,Rowlett Bikes,Rowlett,TX,Trek Domane SL 6 - 2017,2017,Trek,Road Bikes
731,3,2,250.99,0.2,4,2017022,3,9,Mcallen,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Revolutions 24 - Girl's - 2017,2017,Sun Bicycles,Cruisers Bicycles
731,4,1,999.99,0.2,4,2017022,3,9,Mcallen,TX,Rowlett Bikes,Rowlett,TX,Trek X-Caliber 8 - 2017,2017,Trek,Mountain Bikes
732,1,1,5299.99,0.07,4,2017022,2,7,Smithtown,NY,Baldwin Bikes,Baldwin,NY,Trek Remedy 9.8 - 2017,2017,Trek,Mountain Bikes
732,2,2,2899.99,0.07,4,2017022,2,7,Smithtown,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 8 29 - 2016,2016,Trek,Mountain Bikes
733,1,1,109.99,0.05,4,2017022,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Lil Kitt'n - 2017,2017,Sun Bicycles,Children Bicycles
733,2,1,2699.99,0.2,4,2017022,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Trek Domane S 6 - 2017,2017,Trek,Road Bikes
733,3,2,489.99,0.1,4,2017022,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Comfort Bicycles
734,1,1,599.99,0.2,4,2017022,3,9,Corpus Christi,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
734,2,1,999.99,0.05,4,2017022,3,9,Corpus Christi,TX,Rowlett Bikes,Rowlett,TX,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
734,3,2,109.99,0.2,4,2017022,3,9,Corpus Christi,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Lil Kitt'n - 2017,2017,Sun Bicycles,Children Bicycles
734,4,2,346.99,0.1,4,2017022,3,9,Corpus Christi,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Lil Bolt Type-R - 2017,2017,Sun Bicycles,Cruisers Bicycles
735,1,2,416.99,0.1,3,2017022,3,9,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Atlas X-Type - 2017,2017,Sun Bicycles,Cruisers Bicycles
735,2,2,1549.0,0.07,3,2017022,3,9,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Surly Straggler - 2016,2016,Surly,Cyclocross Bicycles
736,1,2,5499.99,0.05,4,2017022,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 6 Disc - 2017,2017,Trek,Road Bikes
736,2,1,429.0,0.1,4,2017022,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
736,3,2,3499.99,0.2,4,2017022,2,7,Webster,NY,Baldwin Bikes,Baldwin,NY,Trek Boone 7 - 2017,2017,Trek,Cyclocross Bicycles
737,1,1,875.99,0.05,4,2017022,2,6,North Tonawanda,NY,Baldwin Bikes,Baldwin,NY,Surly Steamroller - 2017,2017,Surly,Road Bikes
737,2,2,449.0,0.07,4,2017022,2,6,North Tonawanda,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
737,3,2,799.99,0.07,4,2017022,2,6,North Tonawanda,NY,Baldwin Bikes,Baldwin,NY,Electra Glam Punk 3i Ladies' - 2017,2017,Electra,Cruisers Bicycles
737,4,1,469.99,0.2,4,2017022,2,6,North Tonawanda,NY,Baldwin Bikes,Baldwin,NY,Trek Session DH 27.5 Carbon Frameset - 2017,2017,Trek,Mountain Bikes
738,1,2,659.99,0.07,4,2017022,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Amsterdam Original 3i Ladies' - 2017,2017,Electra,Cruisers Bicycles
738,2,2,549.99,0.2,4,2017022,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Haro Flightline Two 26 Plus - 2017,2017,Haro,Mountain Bikes
738,3,1,499.99,0.1,4,2017022,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
738,4,1,3499.99,0.07,4,2017022,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Boone Race Shop Limited - 2017,2017,Trek,Cyclocross Bicycles
739,1,1,999.99,0.2,4,2017022,2,6,Fairport,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
740,1,1,1099.99,0.05,4,2017022,2,6,Jamestown,NY,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,2017,Electra,Cruisers Bicycles
740,2,2,249.99,0.2,4,2017022,2,6,Jamestown,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder Pro 20 - 2017,2017,Haro,Children Bicycles
740,3,1,1680.99,0.2,4,2017022,2,6,Jamestown,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler 650b - 2016,2016,Surly,Cyclocross Bicycles
740,4,1,449.0,0.2,4,2017022,2,6,Jamestown,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
740,5,2,549.99,0.07,4,2017022,2,6,Jamestown,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
741,1,1,4999.99,0.05,4,2017022,3,8,San Angelo,TX,Rowlett Bikes,Rowlett,TX,Trek Madone 9.2 - 2017,2017,Trek,Road Bikes
741,2,1,299.99,0.07,4,2017022,3,8,San Angelo,TX,Rowlett Bikes,Rowlett,TX,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Cruisers Bicycles
741,3,2,269.99,0.07,4,2017022,3,8,San Angelo,TX,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
741,4,2,5499.99,0.05,4,2017022,3,8,San Angelo,TX,Rowlett Bikes,Rowlett,TX,Trek Domane SLR 6 Disc - 2017,2017,Trek,Road Bikes
742,1,2,416.99,0.05,4,2017022,3,9,Longview,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 7 - 2017,2017,Sun Bicycles,Comfort Bicycles
742,2,1,869.99,0.07,4,2017022,3,9,Longview,TX,Rowlett Bikes,Rowlett,TX,Haro SR 1.2 - 2017,2017,Haro,Mountain Bikes
743,1,1,761.99,0.05,4,2017030,2,6,Massapequa,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Brickell Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
744,1,2,469.99,0.2,4,2017030,2,7,Woodhaven,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2017,2017,Surly,Mountain Bikes
745,1,2,299.99,0.05,4,2017030,2,7,Corona,NY,Baldwin Bikes,Baldwin,NY,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Children Bicycles
745,2,2,269.99,0.2,4,2017030,2,7,Corona,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
745,3,1,647.99,0.1,4,2017030,2,7,Corona,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Biscayne Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
746,1,1,299.99,0.1,4,2017030,1,3,Los Banos,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2017,Electra,Children Bicycles
747,1,1,470.99,0.07,4,2017030,1,3,Duarte,CA,Santa Cruz Bikes,Santa Cruz,CA,Sun Bicycles Drifter 7 - 2017,2017,Sun Bicycles,Comfort Bicycles
747,2,1,149.99,0.2,4,2017030,1,3,Duarte,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Girl's Kickster - 2017,2017,Trek,Children Bicycles
747,3,2,469.99,0.1,4,2017030,1,3,Duarte,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Wednesday Frameset - 2017,2017,Surly,Mountain Bikes
747,4,1,1099.99,0.07,4,2017030,1,3,Duarte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Amsterdam Fashion 7i Ladies' - 2017,2017,Electra,Cruisers Bicycles
748,1,2,599.99,0.1,4,2017030,3,8,Richardson,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D EQ - 2016,2016,Electra,Cruisers Bicycles
748,2,2,149.99,0.05,4,2017030,3,8,Richardson,TX,Rowlett Bikes,Rowlett,TX,Trek Boy's Kickster - 2015/2017,2017,Trek,Children Bicycles
748,3,1,1469.99,0.07,4,2017030,3,8,Richardson,TX,Rowlett Bikes,Rowlett,TX,Haro Shift R3 - 2017,2017,Haro,Mountain Bikes
748,4,2,832.99,0.2,4,2017030,3,8,Richardson,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Spider 3i - 2017,2017,Sun Bicycles,Mountain Bikes
749,1,1,2999.99,0.2,4,2017030,2,7,Massapequa Park,NY,Baldwin Bikes,Baldwin,NY,Trek Conduit+ - 2016,2016,Trek,Electric Bikes
749,2,1,2499.99,0.05,4,2017030,2,7,Massapequa Park,NY,Baldwin Bikes,Baldwin,NY,Surly Karate Monkey 27.5+ Frameset - 2017,2017,Surly,Mountain Bikes
749,3,1,402.99,0.2,4,2017030,2,7,Massapequa Park,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2017,Sun Bicycles,Cruisers Bicycles
749,4,1,549.99,0.05,4,2017030,2,7,Massapequa Park,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
749,5,1,4999.99,0.07,4,2017030,2,7,Massapequa Park,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 9.8 29 - 2017,2017,Trek,Mountain Bikes
750,1,1,619.99,0.05,4,2017030,3,8,Euless,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Biscayne Tandem 7 - 2017,2017,Sun Bicycles,Cruisers Bicycles
750,2,2,647.99,0.1,4,2017030,3,8,Euless,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Biscayne Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
751,1,2,869.99,0.05,4,2017030,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Haro SR 1.2 - 2017,2017,Haro,Mountain Bikes
752,1,2,549.99,0.05,4,2017030,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
752,2,2,1632.99,0.05,4,2017030,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday - 2017,2017,Surly,Mountain Bikes
753,1,2,533.99,0.07,4,2017030,2,7,Port Chester,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Streamway 7 - 2017,2017,Sun Bicycles,Comfort Bicycles
753,2,2,3999.99,0.2,4,2017030,2,7,Port Chester,NY,Baldwin Bikes,Baldwin,NY,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
753,3,2,832.99,0.1,4,2017030,2,7,Port Chester,NY,Baldwin Bikes,Baldwin,NY,Surly Troll Frameset - 2017,2017,Surly,Mountain Bikes
753,4,1,299.99,0.07,4,2017030,2,7,Port Chester,NY,Baldwin Bikes,Baldwin,NY,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Children Bicycles
753,5,1,250.99,0.2,4,2017030,2,7,Port Chester,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Revolutions 24 - 2017,2017,Sun Bicycles,Cruisers Bicycles
754,1,2,439.99,0.07,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser Lux 1 - 2017,2017,Electra,Cruisers Bicycles
754,2,2,549.99,0.07,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
754,3,1,999.99,0.05,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
754,4,2,250.99,0.05,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Sun Bicycles Revolutions 24 - Girl's - 2017,2017,Sun Bicycles,Cruisers Bicycles
754,5,1,3999.99,0.2,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
755,1,2,761.99,0.07,4,2017030,2,6,Troy,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Brickell Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
755,2,2,5299.99,0.05,4,2017030,2,6,Troy,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,2017,Trek,Mountain Bikes
755,3,2,1999.99,0.1,4,2017030,2,6,Troy,NY,Baldwin Bikes,Baldwin,NY,Trek Emonda S 5 - 2017,2017,Trek,Road Bikes
756,1,1,489.99,0.1,4,2017030,2,6,Tonawanda,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Cruisers Bicycles
756,2,2,429.0,0.05,4,2017030,2,6,Tonawanda,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
757,1,1,299.99,0.1,4,2017030,2,7,New Windsor,NY,Baldwin Bikes,Baldwin,NY,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Children Bicycles
758,1,2,269.99,0.07,4,2017030,3,9,Helotes,TX,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
758,2,1,299.99,0.1,4,2017030,3,9,Helotes,TX,Rowlett Bikes,Rowlett,TX,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2017,Electra,Children Bicycles
758,3,1,999.99,0.07,4,2017030,3,9,Helotes,TX,Rowlett Bikes,Rowlett,TX,Surly Big Dummy Frameset - 2017,2017,Surly,Mountain Bikes
758,4,2,346.99,0.07,4,2017030,3,9,Helotes,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Lil Bolt Type-R - 2017,2017,Sun Bicycles,Cruisers Bicycles
758,5,1,416.99,0.2,4,2017030,3,9,Helotes,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 7 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
759,1,2,209.99,0.05,4,2017030,2,7,Commack,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder 20 Girls - 2017,2017,Haro,Children Bicycles
759,2,1,647.99,0.07,4,2017030,2,7,Commack,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Biscayne Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
760,1,2,269.99,0.07,4,2017030,2,6,Spring Valley,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
760,2,2,999.99,0.07,4,2017030,2,6,Spring Valley,NY,Baldwin Bikes,Baldwin,NY,Trek X-Caliber 8 - 2017,2017,Trek,Mountain Bikes
761,1,1,5299.99,0.07,4,2017030,2,7,Monsey,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,2017,Trek,Mountain Bikes
761,2,2,875.99,0.2,4,2017030,2,7,Monsey,NY,Baldwin Bikes,Baldwin,NY,Surly Steamroller - 2017,2017,Surly,Road Bikes
762,1,2,489.99,0.05,4,2017030,2,6,Auburn,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2017,2017,Electra,Comfort Bicycles
763,1,1,209.99,0.07,4,2017030,3,9,San Angelo,TX,Rowlett Bikes,Rowlett,TX,Trek Precaliber 16 Girls - 2017,2017,Trek,Children Bicycles
763,2,1,551.99,0.1,4,2017030,3,9,San Angelo,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Streamway 3 - 2017,2017,Sun Bicycles,Comfort Bicycles
764,1,1,2699.99,0.07,4,2017030,1,2,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Domane S 6 - 2017,2017,Trek,Road Bikes
764,2,2,299.99,0.05,4,2017030,1,2,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Children Bicycles
764,3,2,1099.99,0.07,4,2017030,1,2,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Amsterdam Fashion 7i Ladies' - 2017,2017,Electra,Cruisers Bicycles
765,1,2,2499.99,0.2,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Karate Monkey 27.5+ Frameset - 2017,2017,Surly,Mountain Bikes
765,2,1,549.99,0.07,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
765,3,1,499.99,0.2,4,2017030,1,2,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
