,Question,SQL Query,Method,Table,Label
37,What is the rating for office facilities classified as excellent for the finance department where remote work is not an option?,"SELECT WorkplaceSatisfaction FROM EmployeeWorkplaceEnvironment WHERE Department = ""Finance"" AND RemoteWorkOption = ""No"" AND OfficeFacilitiesRating = ""Excellent""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>OfficeFacilitiesRating</th>
      <th colspan=""3"" halign=""left"">Average</th>
      <th colspan=""4"" halign=""left"">Excellent</th>
      <th colspan=""5"" halign=""left"">Good</th>
      <th colspan=""5"" halign=""left"">Poor</th>
    </tr>
    <tr>
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Sales</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>7.938204</td>
      <td>4.821504</td>
      <td>1.81527</td>
      <td>1.447056</td>
      <td>7.791307</td>
      <td>5.79222</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>7.280059</td>
      <td>NaN</td>
      <td>1.056464</td>
      <td>NaN</td>
      <td>9.280127</td>
      <td>2.438307</td>
      <td>7.244593</td>
      <td>8.617712</td>
      <td>6.142285</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>4.219044</td>
      <td>NaN</td>
      <td>9.849632</td>
      <td>2.694873</td>
      <td>NaN</td>
      <td>8.230804</td>
      <td>2.341427</td>
      <td>5.356542</td>
      <td>7.510203</td>
      <td>NaN</td>
      <td>7.750964</td>
      <td>0.974248</td>
      <td>NaN</td>
      <td>3.245916</td>
      <td>7.987045</td>
      <td>5.060940</td>
    </tr>
  </tbody>
</table>",1.447056370646319
38,What is the salary of the employee in the HR department with a good performance rating identified by the ID E006?,"SELECT Salary FROM EmployeePerformanceMetrics2024 WHERE EmployeeID = ""E006"" AND Department = ""HR"" AND PerformanceRating = ""Good""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>PerformanceRating</th>
      <th colspan=""10"" halign=""left"">Average</th>
      <th colspan=""10"" halign=""left"">Excellent</th>
      <th colspan=""9"" halign=""left"">Good</th>
      <th colspan=""9"" halign=""left"">Poor</th>
    </tr>
    <tr>
      <th>EmployeeID</th>
      <th>E001</th>
      <th>E002</th>
      <th>E003</th>
      <th>E004</th>
      <th>E005</th>
      <th>E006</th>
      <th>E007</th>
      <th>E008</th>
      <th>E009</th>
      <th>E010</th>
      <th>E001</th>
      <th>E002</th>
      <th>E003</th>
      <th>E004</th>
      <th>E005</th>
      <th>E006</th>
      <th>E007</th>
      <th>E008</th>
      <th>E009</th>
      <th>E010</th>
      <th>E001</th>
      <th>E002</th>
      <th>E003</th>
      <th>E004</th>
      <th>E005</th>
      <th>E006</th>
      <th>E007</th>
      <th>E008</th>
      <th>E009</th>
      <th>E001</th>
      <th>E002</th>
      <th>E003</th>
      <th>E004</th>
      <th>E005</th>
      <th>E007</th>
      <th>E008</th>
      <th>E009</th>
      <th>E010</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>140288.588109</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>116443.593926</td>
      <td>NaN</td>
      <td>52681.745871</td>
      <td>NaN</td>
      <td>68068.118656</td>
      <td>NaN</td>
      <td>72349.436402</td>
      <td>NaN</td>
      <td>120544.331008</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>73819.545646</td>
      <td>NaN</td>
      <td>145482.504012</td>
      <td>NaN</td>
      <td>48108.382512</td>
      <td>NaN</td>
      <td>58711.810300</td>
      <td>65609.763963</td>
      <td>NaN</td>
      <td>122838.139602</td>
      <td>134270.937141</td>
      <td>98999.438717</td>
      <td>NaN</td>
      <td>45781.205953</td>
      <td>NaN</td>
      <td>30426.825377</td>
      <td>NaN</td>
      <td>43806.525075</td>
      <td>88470.462694</td>
      <td>42746.851151</td>
      <td>NaN</td>
      <td>41038.368828</td>
    </tr>
    <tr>
      <th></th>
      <td>148492.954318</td>
      <td>130964.981146</td>
      <td>NaN</td>
      <td>129852.029235</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>109891.006780</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>102746.622139</td>
      <td>NaN</td>
      <td>30455.004877</td>
      <td>148974.722348</td>
      <td>NaN</td>
      <td>130108.249682</td>
      <td>86366.573894</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>105019.492001</td>
      <td>NaN</td>
      <td>38558.230045</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>135290.871048</td>
      <td>NaN</td>
      <td>134914.687081</td>
      <td>82646.630759</td>
      <td>NaN</td>
      <td>44273.992316</td>
      <td>NaN</td>
      <td>77902.424540</td>
      <td>NaN</td>
      <td>140975.603674</td>
      <td>53946.904902</td>
      <td>103658.486214</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>88374.978720</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>35678.070201</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>107432.621139</td>
      <td>77885.546524</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>103064.329614</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>55269.093301</td>
      <td>81362.044629</td>
      <td>NaN</td>
      <td>105209.090974</td>
      <td>125358.662123</td>
      <td>117335.878051</td>
      <td>121071.519960</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>146754.391095</td>
      <td>114293.018564</td>
      <td>92604.487720</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>148913.232949</td>
      <td>50062.585653</td>
      <td>NaN</td>
      <td>98004.352376</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>105064.010057</td>
      <td>65273.448223</td>
      <td>130694.698528</td>
      <td>92309.303002</td>
      <td>NaN</td>
      <td>77751.293493</td>
      <td>NaN</td>
      <td>131230.682941</td>
      <td>NaN</td>
      <td>61339.911911</td>
      <td>NaN</td>
      <td>37608.970549</td>
      <td>NaN</td>
      <td>113747.195822</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>146520.620585</td>
      <td>NaN</td>
      <td>85880.149014</td>
      <td>NaN</td>
      <td>127910.501630</td>
      <td>NaN</td>
      <td>107848.393224</td>
      <td>NaN</td>
      <td>92569.726825</td>
      <td>84884.621984</td>
      <td>NaN</td>
      <td>97373.593389</td>
      <td>NaN</td>
      <td>123794.836073</td>
      <td>NaN</td>
      <td>52013.488890</td>
      <td>53087.652372</td>
      <td>106044.204676</td>
      <td>145978.061057</td>
    </tr>
    <tr>
      <th></th>
      <td>109108.230771</td>
      <td>64094.935558</td>
      <td>NaN</td>
      <td>37802.383451</td>
      <td>36116.742717</td>
      <td>NaN</td>
      <td>105758.244597</td>
      <td>95713.475135</td>
      <td>68788.430369</td>
      <td>47592.810460</td>
      <td>NaN</td>
      <td>54521.243595</td>
      <td>88930.013028</td>
      <td>NaN</td>
      <td>119404.662734</td>
      <td>129141.881406</td>
      <td>81099.677790</td>
      <td>35661.080958</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>135292.303430</td>
      <td>94251.381635</td>
      <td>66759.346808</td>
      <td>92864.403323</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>37368.224794</td>
      <td>NaN</td>
      <td>118747.064172</td>
      <td>129755.482398</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>78410.151990</td>
      <td>31357.506996</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",135290.87104768012
39,What is the safety score for employees who have not completed safety training and have not reported any safety incidents?,"SELECT SafetyScore FROM EmployeeWorkplaceSafety WHERE SafetyTrainingCompleted = ""No"" AND SafetyIncidentReported = ""No""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SafetyIncidentReported</th>
      <th>No</th>
      <th>Yes</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>76.569538</td>
      <td>10.001998</td>
    </tr>
    <tr>
      <th></th>
      <td>85.858472</td>
      <td>16.618094</td>
    </tr>
  </tbody>
</table>",76.56953825738775
40,What is the bonus amount awarded to employees in the Sales department who received an excellent performance rating?,"SELECT BonusAmount FROM EmployeeWorkPerformance WHERE Department = ""Sales"" AND PerformanceRating = ""Excellent""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>3751.644874</td>
      <td>NaN</td>
      <td>3004.770053</td>
      <td>3477.597765</td>
    </tr>
    <tr>
      <th></th>
      <td>90.543126</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>2642.644486</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>2786.089493</td>
      <td>469.096559</td>
      <td>1959.798472</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>3048.233617</td>
      <td>378.658392</td>
      <td>4709.296067</td>
      <td>NaN</td>
      <td>4567.459935</td>
    </tr>
  </tbody>
</table>",2642.644485537089
41,"What was the negative feedback score for the Marketing department on January 1, 2020?","SELECT FeedbackScore FROM EmployeeWorkplaceFeedback WHERE Department = ""Marketing"" AND FeedbackType = ""Negative"" AND FeedbackDate = ""2020-01-01""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>3.098548</td>
      <td>3.323928</td>
      <td>3.206644</td>
      <td>3.275181</td>
      <td>3.422882</td>
    </tr>
    <tr>
      <th></th>
      <td>2.039117</td>
      <td>2.096688</td>
      <td>4.209200</td>
      <td>3.602657</td>
      <td>2.091976</td>
    </tr>
    <tr>
      <th></th>
      <td>3.836257</td>
      <td>1.035172</td>
      <td>1.488342</td>
      <td>2.587845</td>
      <td>3.851311</td>
    </tr>
    <tr>
      <th></th>
      <td>1.273275</td>
      <td>4.205462</td>
      <td>4.640122</td>
      <td>2.635018</td>
      <td>4.601424</td>
    </tr>
    <tr>
      <th></th>
      <td>2.600353</td>
      <td>4.971470</td>
      <td>4.964097</td>
      <td>4.393159</td>
      <td>2.706761</td>
    </tr>
    <tr>
      <th></th>
      <td>1.582374</td>
      <td>4.956631</td>
      <td>2.941373</td>
      <td>2.256901</td>
      <td>1.942971</td>
    </tr>
  </tbody>
</table>",3.2751807414882954
42,What is the salary of the employee with ID E001 in the IT department who received a poor performance evaluation?,"SELECT Salary FROM EmployeePerformanceMetrics2025 WHERE EmployeeID = ""E001"" AND Department = ""IT"" AND PerformanceRating = ""Poor""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>Department</th>
      <th colspan=""2"" halign=""left"">Finance</th>
      <th colspan=""2"" halign=""left"">HR</th>
      <th colspan=""2"" halign=""left"">IT</th>
      <th colspan=""2"" halign=""left"">Marketing</th>
      <th colspan=""2"" halign=""left"">Sales</th>
    </tr>
    <tr>
      <th>EmployeeID</th>
      <th>E001</th>
      <th>E100</th>
      <th>E001</th>
      <th>E100</th>
      <th>E001</th>
      <th>E100</th>
      <th>E001</th>
      <th>E100</th>
      <th>E001</th>
      <th>E100</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>101751.274693</td>
      <td>45071.939612</td>
      <td>105508.072022</td>
      <td>117719.135074</td>
      <td>87240.503255</td>
      <td>39716.579000</td>
      <td>80179.011788</td>
      <td>64698.164191</td>
      <td>96904.530549</td>
      <td>64702.920314</td>
    </tr>
    <tr>
      <th></th>
      <td>81680.342761</td>
      <td>66557.782916</td>
      <td>54835.986729</td>
      <td>85312.623491</td>
      <td>99859.165964</td>
      <td>109697.391687</td>
      <td>104661.834863</td>
      <td>50579.040573</td>
      <td>78410.994066</td>
      <td>49855.270380</td>
    </tr>
    <tr>
      <th></th>
      <td>53954.916756</td>
      <td>110081.051929</td>
      <td>83886.183073</td>
      <td>83777.546174</td>
      <td>32159.313160</td>
      <td>48340.723170</td>
      <td>43823.692829</td>
      <td>79513.344730</td>
      <td>83806.946132</td>
      <td>104185.789781</td>
    </tr>
    <tr>
      <th></th>
      <td>96162.036082</td>
      <td>73097.457220</td>
      <td>36738.464604</td>
      <td>108609.132586</td>
      <td>68973.747228</td>
      <td>92497.652593</td>
      <td>58478.967988</td>
      <td>62156.290269</td>
      <td>99796.063778</td>
      <td>32365.357956</td>
    </tr>
  </tbody>
</table>",68973.74722774813
43,What is the salary of employees in the Sales department who received a poor performance evaluation?,"SELECT Salary FROM EmployeePerformanceMetrics2026 WHERE Department = ""Sales"" AND PerformanceRating = ""Poor""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>103850.564273</td>
      <td>136933.970321</td>
      <td>91773.213341</td>
      <td>126391.941196</td>
    </tr>
    <tr>
      <th></th>
      <td>53364.124273</td>
      <td>101573.550503</td>
      <td>70350.402245</td>
      <td>37005.678029</td>
    </tr>
    <tr>
      <th></th>
      <td>112832.843575</td>
      <td>38931.849830</td>
      <td>97236.449688</td>
      <td>89593.769104</td>
    </tr>
    <tr>
      <th></th>
      <td>89643.857793</td>
      <td>73544.098642</td>
      <td>141239.546604</td>
      <td>67764.946696</td>
    </tr>
  </tbody>
</table>",67764.94669556918
44,What is the workplace culture score for the Sales department when the work environment is on-site and team collaboration is rated as medium?,"SELECT CultureScore FROM EmployeeWorkplaceCulture WHERE Department = ""Sales"" AND WorkEnvironment = ""On-site"" AND TeamCollaboration = ""Medium""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>2.728405</td>
      <td>2.752138</td>
      <td>NaN</td>
      <td>3.834815</td>
      <td>5.657264</td>
    </tr>
    <tr>
      <th></th>
      <td>3.980200</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>5.412992</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>3.840159</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>8.795662</td>
      <td>9.884646</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>9.770828</td>
      <td>1.513326</td>
    </tr>
    <tr>
      <th></th>
      <td>1.537424</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>0.992418</td>
    </tr>
    <tr>
      <th></th>
      <td>0.562318</td>
      <td>NaN</td>
      <td>8.489269</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>5.702823</td>
      <td>6.622672</td>
      <td>7.915832</td>
    </tr>
    <tr>
      <th></th>
      <td>2.215285</td>
      <td>NaN</td>
      <td>2.574428</td>
      <td>3.668383</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",0.9924180427437457
45,"What is the salary of the employee with ID ""E1000"" in the IT department who received a poor performance evaluation?","SELECT Salary FROM EmployeePerformanceMetrics2027 WHERE EmployeeID = ""E1000"" AND Department = ""IT"" AND PerformanceRating = ""Poor""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>84840.231871</td>
      <td>128273.663729</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>40282.346861</td>
      <td>62271.227576</td>
      <td>38041.685521</td>
    </tr>
    <tr>
      <th></th>
      <td>53662.174613</td>
      <td>64682.525376</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>109453.896789</td>
      <td>76891.465712</td>
      <td>NaN</td>
      <td>101275.920234</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>88150.489889</td>
      <td>93828.476558</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>75798.989740</td>
      <td>120837.228269</td>
      <td>110832.427262</td>
      <td>NaN</td>
      <td>117450.490910</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>98638.522831</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>117593.845294</td>
      <td>134433.448237</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",117593.84529358248
46,What is the assessment score for employees with an intermediate level in the soft skills category?,"SELECT AssessmentScore FROM EmployeeSkillAssessment WHERE SkillCategory = ""Soft Skills"" AND SkillLevel = ""Intermediate""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SkillLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Intermediate</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>6.423138</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>52.471198</td>
      <td>63.357037</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>82.177800</td>
    </tr>
  </tbody>
</table>",63.35703664157979
47,What is the average delivery time for clothing items that were reported as delayed?,"SELECT DeliveryTime FROM SupplierDeliveryPerformance WHERE DeliveryStatus = ""Delayed"" AND ProductCategory = ""Clothing""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryStatus</th>
      <th>Cancelled</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>10.388570</td>
      <td>43.918298</td>
      <td>25.100660</td>
    </tr>
    <tr>
      <th></th>
      <td>27.711514</td>
      <td>NaN</td>
      <td>6.850449</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>4.119401</td>
      <td>5.964645</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>5.701451</td>
      <td>31.632282</td>
    </tr>
  </tbody>
</table>",43.91829840740677
48,What is the average delivery time for air shipments that were cancelled?,"SELECT DeliveryTime FROM SupplierDeliveryMetrics WHERE DeliveryStatus = ""Cancelled"" AND DeliveryMethod = ""Air""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryStatus</th>
      <th>Cancelled</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>6.556229</td>
      <td>54.399078</td>
      <td>7.680278</td>
    </tr>
    <tr>
      <th></th>
      <td>42.545373</td>
      <td>28.661398</td>
      <td>18.914309</td>
    </tr>
    <tr>
      <th></th>
      <td>71.288615</td>
      <td>14.847847</td>
      <td>4.116255</td>
    </tr>
  </tbody>
</table>",6.556228987831261
49,What is the performance rating for Supplier C when their delivery status is marked as delayed and their quality score is categorized as medium?,"SELECT PerformanceRating FROM SupplierPerformanceMetrics WHERE SupplierName = ""Supplier C"" AND DeliveryStatus = ""Delayed"" AND QualityScore = ""Medium""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>QualityScore</th>
      <th colspan=""2"" halign=""left"">High</th>
      <th colspan=""2"" halign=""left"">Low</th>
      <th colspan=""3"" halign=""left"">Medium</th>
    </tr>
    <tr>
      <th>DeliveryStatus</th>
      <th>Delayed</th>
      <th>On Time</th>
      <th>Cancelled</th>
      <th>On Time</th>
      <th>Cancelled</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>5.176364</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>3.833839</td>
      <td>NaN</td>
      <td>5.564002</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>5.280359</td>
      <td>1.961736</td>
      <td>NaN</td>
      <td>0.101162</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>0.491007</td>
      <td>1.603311</td>
      <td>9.295503</td>
      <td>NaN</td>
      <td>5.074251</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>2.950451</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>9.805183</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>2.350367</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>3.292949</td>
      <td>8.518249</td>
    </tr>
  </tbody>
</table>",5.074251000245774
50,What is the delivery expense for Supplier D when their performance is rated as excellent and the delivery is marked as delayed?,"SELECT DeliveryCost FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier D"" AND PerformanceRating = ""Excellent"" AND DeliveryStatus = ""Delayed""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SupplierName</th>
      <th colspan=""4"" halign=""left"">Supplier A</th>
      <th colspan=""4"" halign=""left"">Supplier B</th>
      <th colspan=""4"" halign=""left"">Supplier C</th>
      <th colspan=""4"" halign=""left"">Supplier D</th>
      <th colspan=""4"" halign=""left"">Supplier E</th>
    </tr>
    <tr>
      <th>PerformanceRating</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>1272.000370</td>
      <td>6171.124251</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>8979.997247</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>6108.838673</td>
      <td>NaN</td>
      <td>6836.330331</td>
      <td>5730.303134</td>
      <td>8301.338494</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>8665.323143</td>
      <td>NaN</td>
      <td>4362.771554</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>5819.239560</td>
      <td>5904.735975</td>
      <td>9774.982833</td>
      <td>9472.178518</td>
      <td>7411.708624</td>
      <td>7963.91959</td>
      <td>NaN</td>
      <td>1159.89072</td>
      <td>9831.694578</td>
      <td>3040.819889</td>
      <td>8841.973250</td>
      <td>2074.466471</td>
      <td>2029.573768</td>
      <td>5380.421539</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>6677.688551</td>
      <td>8333.479894</td>
      <td>2682.82448</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>2246.130565</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>2118.692171</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>1747.076362</td>
      <td>NaN</td>
      <td>9123.532243</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>7870.919843</td>
      <td>NaN</td>
      <td>7968.243963</td>
      <td>4881.343479</td>
      <td>456.800429</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>8597.677314</td>
    </tr>
  </tbody>
</table>",5380.421539412081
51,"What was the delivery time recorded for Supplier A on December 31, 2023, when their performance was rated as poor?","SELECT DeliveryTime FROM SupplierPerformanceReview WHERE SupplierName = ""Supplier A"" AND ReviewDate = ""2023-12-31"" AND PerformanceRating = ""Poor""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>ReviewDate</th>
      <th colspan=""5"" halign=""left"">2023-01-01</th>
      <th colspan=""5"" halign=""left"">2023-12-31</th>
    </tr>
    <tr>
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
      <th>Supplier E</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
      <th>Supplier E</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>3.962846</td>
      <td>11.986571</td>
      <td>10.713900</td>
      <td>26.170052</td>
      <td>28.980388</td>
      <td>12.329248</td>
      <td>7.902885</td>
      <td>18.889243</td>
      <td>25.903311</td>
      <td>8.518826</td>
    </tr>
    <tr>
      <th></th>
      <td>15.868503</td>
      <td>5.588476</td>
      <td>10.676774</td>
      <td>23.005966</td>
      <td>21.918992</td>
      <td>1.518594</td>
      <td>5.037234</td>
      <td>16.219424</td>
      <td>14.318943</td>
      <td>11.388196</td>
    </tr>
    <tr>
      <th></th>
      <td>16.501249</td>
      <td>23.279539</td>
      <td>18.351155</td>
      <td>3.296894</td>
      <td>6.072800</td>
      <td>18.998578</td>
      <td>25.109963</td>
      <td>19.849131</td>
      <td>20.042318</td>
      <td>26.250287</td>
    </tr>
    <tr>
      <th></th>
      <td>16.134537</td>
      <td>27.415362</td>
      <td>10.745000</td>
      <td>28.296941</td>
      <td>24.740508</td>
      <td>2.591176</td>
      <td>26.229770</td>
      <td>2.709163</td>
      <td>2.963569</td>
      <td>10.813838</td>
    </tr>
  </tbody>
</table>",2.5911761521597154
52,"What is the delivery duration for shipments categorized as ""On Time"" that were transported via air?","SELECT DeliveryTime FROM SupplierDeliveryPerformanceMetrics WHERE DeliveryStatus = ""On Time"" AND DeliveryMethod = ""Air""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryMethod</th>
      <th>Air</th>
      <th>Ground</th>
      <th>Sea</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>13.521792</td>
      <td>17.540300</td>
      <td>19.808287</td>
    </tr>
    <tr>
      <th></th>
      <td>34.369047</td>
      <td>27.164047</td>
      <td>36.694811</td>
    </tr>
    <tr>
      <th></th>
      <td>34.885359</td>
      <td>41.489523</td>
      <td>17.206623</td>
    </tr>
  </tbody>
</table>",34.8853585257341
