dataset,relation,row_attributes,column_attributes,value_attribute,num_row_attributes,num_column_attributes,pivot_rows,pivot_columns,pivot_cells,non_nan_density,source_rows,source_columns,relation_type,table_csv_path,total_header_levels,min_header_side_levels
bikestores,sales_enriched,item_id,store_city; category_name,discount,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_id; category_name,discount,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_name; category_name,discount,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_state; category_name,discount,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,customer_state; category_name,list_price,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_city; category_name,list_price,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_id; category_name,list_price,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_name; category_name,list_price,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_state; category_name,list_price,1,2,5,21,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state,item_id; category_name,discount,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city,item_id; category_name,discount,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id,item_id; category_name,discount,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name,item_id; category_name,discount,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state,item_id; category_name,discount,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state,item_id; category_name,list_price,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city,item_id; category_name,list_price,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id,item_id; category_name,list_price,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name,item_id; category_name,list_price,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state,item_id; category_name,list_price,1,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; region,quarter,discount,2,1,25,4,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; region,quarter,total_amount,2,1,25,4,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; region,quarter,unit_price,2,1,25,4,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,item_id,discount,2,1,20,5,100,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,item_id,list_price,2,1,20,5,100,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; brand,region,discount,2,1,20,5,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; region,brand,discount,2,1,20,5,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; brand,region,total_amount,2,1,20,5,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; region,brand,total_amount,2,1,20,5,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; brand,region,unit_price,2,1,20,5,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; region,brand,unit_price,2,1,20,5,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,model_year; category_name,discount,1,2,5,20,100,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,model_year; category_name,list_price,1,2,5,20,100,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,quarter; region,discount,1,2,5,20,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,quarter; brand,discount,1,2,5,20,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,quarter; region,total_amount,1,2,5,20,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,quarter; brand,total_amount,1,2,5,20,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,quarter; region,unit_price,1,2,5,20,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,quarter; brand,unit_price,1,2,5,20,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter,brand; region,discount,1,2,4,25,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter,brand; region,total_amount,1,2,4,25,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter,brand; region,unit_price,1,2,4,25,100,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; staff_id,model_year,discount,2,1,30,3,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; staff_id,model_year,list_price,2,1,30,3,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,year,discount,2,1,30,3,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,year,discount,2,1,30,3,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,year,total_amount,2,1,30,3,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,year,total_amount,2,1,30,3,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,year,unit_price,2,1,30,3,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; region,year,unit_price,2,1,30,3,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,staff_id; model_year,item_id,discount,2,1,18,5,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,staff_id; model_year,item_id,list_price,2,1,18,5,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; category,brand,discount,2,1,18,5,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; category,region,discount,2,1,18,5,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; category,brand,total_amount,2,1,18,5,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; category,region,total_amount,2,1,18,5,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; category,brand,unit_price,2,1,18,5,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; category,region,unit_price,2,1,18,5,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,staff_id,discount,2,1,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,staff_id,list_price,2,1,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; brand,category,discount,2,1,15,6,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; region,category,discount,2,1,15,6,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; brand,category,total_amount,2,1,15,6,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; region,category,total_amount,2,1,15,6,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; brand,category,unit_price,2,1,15,6,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; region,category,unit_price,2,1,15,6,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,quarter; year,discount,1,2,10,9,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,quarter; year,total_amount,1,2,10,9,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quantity_sold,quarter; year,unit_price,1,2,10,9,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,quantity_sold,discount,2,1,9,10,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,quantity_sold,total_amount,2,1,9,10,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,quantity_sold,unit_price,2,1,9,10,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,staff_id,item_id; model_year,discount,1,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,staff_id,item_id; model_year,list_price,1,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,year; brand,discount,1,2,6,15,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,year; region,discount,1,2,6,15,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,year; brand,total_amount,1,2,6,15,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,year; region,total_amount,1,2,6,15,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,year; brand,unit_price,1,2,6,15,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,year; region,unit_price,1,2,6,15,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,staff_id; model_year,discount,1,2,5,18,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,staff_id; model_year,list_price,1,2,5,18,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,year; category,discount,1,2,5,18,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,year; category,discount,1,2,5,18,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,year; category,total_amount,1,2,5,18,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,year; category,total_amount,1,2,5,18,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,year; category,unit_price,1,2,5,18,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,year; category,unit_price,1,2,5,18,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; staff_id,discount,1,2,3,30,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; staff_id,list_price,1,2,3,30,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,category; brand,discount,1,2,3,30,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,category; region,discount,1,2,3,30,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,category; brand,total_amount,1,2,3,30,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,category; region,total_amount,1,2,3,30,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,category; brand,unit_price,1,2,3,30,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,category; region,unit_price,1,2,3,30,90,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; region,year,discount,2,1,25,3,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; region,year,total_amount,2,1,25,3,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; region,year,unit_price,2,1,25,3,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; brand,region,discount,2,1,15,5,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; region,brand,discount,2,1,15,5,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; brand,region,total_amount,2,1,15,5,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; region,brand,total_amount,2,1,15,5,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; brand,region,unit_price,2,1,15,5,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year; region,brand,unit_price,2,1,15,5,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,year; region,discount,1,2,5,15,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,year; brand,discount,1,2,5,15,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,year; region,total_amount,1,2,5,15,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,year; brand,total_amount,1,2,5,15,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,year; region,unit_price,1,2,5,15,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,year; brand,unit_price,1,2,5,15,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,brand; region,discount,1,2,3,25,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,brand; region,total_amount,1,2,3,25,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,year,brand; region,unit_price,1,2,3,25,75,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,category,discount,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,category,discount,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,category,discount,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,category,total_amount,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,category,total_amount,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,category,total_amount,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,category,unit_price,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,category,unit_price,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,category,unit_price,2,1,12,6,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month; quarter,discount,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month_name; month,discount,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month_name; quarter,discount,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month; quarter,total_amount,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month_name; month,total_amount,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month_name; quarter,total_amount,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month; quarter,unit_price,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month_name; month,unit_price,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,month_name; quarter,unit_price,1,2,6,12,72,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
northwind,Invoices,ShipCountry; Country,ShipperName,Discount,2,1,21,3,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Invoices,ShipCountry; Country,ShipperName,ExtendedPrice,2,1,21,3,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Invoices,ShipCountry; Country,ShipperName,Freight,2,1,21,3,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Invoices,ShipCountry; Country,ShipperName,UnitPrice,2,1,21,3,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Orders Qry,ShipCountry; Country,ShipVia,Freight,2,1,21,3,63,1.0,830,20,view,pivot_task/exports/tables_csv/northwind__Orders_Qry.csv,3,1
northwind,Invoices,ShipperName,ShipCountry; Country,Discount,1,2,3,21,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Invoices,ShipperName,ShipCountry; Country,ExtendedPrice,1,2,3,21,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Invoices,ShipperName,ShipCountry; Country,Freight,1,2,3,21,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Invoices,ShipperName,ShipCountry; Country,UnitPrice,1,2,3,21,63,1.0,2155,26,view,pivot_task/exports/tables_csv/northwind__Invoices.csv,3,1
northwind,Orders Qry,ShipVia,ShipCountry; Country,Freight,1,2,3,21,63,1.0,830,20,view,pivot_task/exports/tables_csv/northwind__Orders_Qry.csv,3,1
bikestores,sales_enriched,model_year; category_name,customer_state,discount,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_city,discount,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_id,discount,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_name,discount,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_state,discount,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,customer_state,list_price,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_city,list_price,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_id,list_price,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_name,list_price,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,store_state,list_price,2,1,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,brand,discount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,region,discount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,brand,discount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,region,discount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,brand,discount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,region,discount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,brand,total_amount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,region,total_amount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,brand,total_amount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,region,total_amount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
